,Region,Version,Annee,Kilometrage,Prix,Cote Argus,Prix vs Cote,Telephone,Type vendeur,Latitude,Longitude,URL
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,18990.0,15966.0,Plus cher,0608929780 ,Professionnel,43.4181781,5.2110093,http://www.leboncoin.fr/voitures/702755740.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,4535.0,17800.0,14728.0,Plus cher,0422170191 ,Professionnel,43.3001055,5.5722297,http://www.leboncoin.fr/voitures/702407285.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,2400.0,20900.0,16040.0,Plus cher,0442405353 ,Professionnel,43.4279284,4.9922474,http://www.leboncoin.fr/voitures/723120083.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.2 TCE 120 ZEN EDC Essence,2013,7450.0,16500.0,15766.0,Plus cher,0682177533 ,Professionnel,43.0923276,5.8670405,http://www.leboncoin.fr/voitures/722733307.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,41573.0,14990.0,13270.0,Plus cher,0486877981 ,Professionnel,43.9470042,4.8209596,http://www.leboncoin.fr/voitures/722679308.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,1674.0,16990.0,16017.0,Plus cher,0608929780 ,Professionnel,43.4181781,5.2110093,http://www.leboncoin.fr/voitures/722627806.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,20500.0,16990.0,17583.0,Moins cher,0422170093 ,Professionnel,49.9538337,5.4233166,http://www.leboncoin.fr/voitures/702049807.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,24060.0,15900.0,15183.0,Plus cher,0442949596 ,Professionnel,43.4590719,5.4672962,http://www.leboncoin.fr/voitures/701240952.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,24600.0,15790.0,17439.0,Moins cher,0625982919 ,Professionnel,43.9688103,4.8676221,http://www.leboncoin.fr/voitures/707102154.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,21174.0,15900.0,17559.0,Moins cher,0612103931 ,Professionnel,44.1378056,4.8002333,http://www.leboncoin.fr/voitures/722300047.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,19485.0,16800.0,17585.0,Moins cher,0422170107 ,Professionnel,11.5812171,104.9196751,http://www.leboncoin.fr/voitures/722217277.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,29757.0,15490.0,13684.0,Plus cher,0442952895 ,Professionnel,43.5388336,5.4044268,http://www.leboncoin.fr/voitures/701687753.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,18625.0,16990.0,18614.0,Moins cher,Inconnu,Professionnel,50.0186929,5.7850851,http://www.leboncoin.fr/voitures/721881254.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,19372.0,17490.0,15347.0,Plus cher,0494370125 ,Professionnel,43.3796157,6.0891032,http://www.leboncoin.fr/voitures/701324708.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,3795.0,17400.0,13853.0,Plus cher,0490351460 ,Professionnel,44.3863817,4.9558696,http://www.leboncoin.fr/voitures/644804850.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,11003.0,17900.0,17322.0,Plus cher,0422170181 ,Professionnel,43.1437456,5.9938339,http://www.leboncoin.fr/voitures/721796781.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,13500.0,17990.0,15454.0,Plus cher,0628436660 ,Professionnel,50.5805176,5.5076822,http://www.leboncoin.fr/voitures/712681517.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,17904.0,17700.0,17536.0,Plus cher,0422170181 ,Professionnel,43.1437456,5.9938339,http://www.leboncoin.fr/voitures/721796809.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,13998.0,16490.0,14169.0,Plus cher,0628436660 ,Professionnel,50.5805176,5.5076822,http://www.leboncoin.fr/voitures/721309651.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,4250.0,16990.0,14719.0,Plus cher,0687808813 / 0494505185 ,Professionnel,43.5618597,6.4396888,http://www.leboncoin.fr/voitures/720986490.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,16800.0,15850.0,18557.0,Moins cher,Inconnu,Professionnel,50.3947631,4.5231027,http://www.leboncoin.fr/voitures/715589739.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,11058.0,14990.0,14078.0,Plus cher,0687808813 ,Professionnel,43.5618597,6.4396888,http://www.leboncoin.fr/voitures/699677668.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,3895.0,14900.0,13856.0,Plus cher,0422106388 ,Professionnel,49.7855203,6.3659475,http://www.leboncoin.fr/voitures/720014753.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,11225.0,15990.0,14083.0,Plus cher,0669509220 ,Professionnel,43.4948227,6.7708138,http://www.leboncoin.fr/voitures/702592070.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.2 TCE 120 ZEN EDC Essence,2014,3962.0,16890.0,16618.0,Plus cher,0608929780 ,Professionnel,43.4181781,5.2110093,http://www.leboncoin.fr/voitures/719594868.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,5109.0,18290.0,14746.0,Plus cher,0422170107 ,Professionnel,11.5812171,104.9196751,http://www.leboncoin.fr/voitures/699200931.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S LIFE ECO2,2014,10.0,16990.0,12998.0,Plus cher,Inconnu,Professionnel,43.5695806,5.1536327,http://www.leboncoin.fr/voitures/719297173.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,5541.0,17899.0,14759.0,Plus cher,0422170107 ,Professionnel,11.5812171,104.9196751,http://www.leboncoin.fr/voitures/719594846.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,4994.0,13900.0,14742.0,Moins cher,0489613187 ,Professionnel,50.3947631,4.5231027,http://www.leboncoin.fr/voitures/719638171.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,7092.0,17900.0,18256.0,Moins cher,0486877981 ,Professionnel,43.9470042,4.8209596,http://www.leboncoin.fr/voitures/719005383.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,11136.0,15990.0,16311.0,Moins cher,0613920082 ,Professionnel,43.4496688,5.2579968,http://www.leboncoin.fr/voitures/719144174.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,5486.0,14990.0,13906.0,Plus cher,0628436660 ,Professionnel,50.5805176,5.5076822,http://www.leboncoin.fr/voitures/719144146.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,18303.0,15990.0,16315.0,Moins cher,0490188023 ,Professionnel,43.6017739,4.6243751,http://www.leboncoin.fr/voitures/719111710.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,2719.0,16490.0,16050.0,Plus cher,0687808813 ,Professionnel,43.5618597,6.4396888,http://www.leboncoin.fr/voitures/718432583.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S LIFE ECO2,2014,10.0,18790.0,12998.0,Plus cher,0494034780 / 0621620639 / 0609098887 ,Professionnel,43.127866,6.0202827,http://www.leboncoin.fr/voitures/545124723.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,3497.0,19490.0,14696.0,Plus cher,0422170093 ,Professionnel,49.9538337,5.4233166,http://www.leboncoin.fr/voitures/717970096.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,29361.0,16490.0,17273.0,Moins cher,0422170107 ,Professionnel,11.5812171,104.9196751,http://www.leboncoin.fr/voitures/697136088.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,20598.0,17490.0,18636.0,Moins cher,0811708090 ,Professionnel,43.5388336,5.4044268,http://www.leboncoin.fr/voitures/717405508.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,18566.0,17890.0,14928.0,Plus cher,0811708090 ,Professionnel,43.5388336,5.4044268,http://www.leboncoin.fr/voitures/716579672.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,3333.0,15150.0,13839.0,Plus cher,0811708090 ,Professionnel,43.5388336,5.4044268,http://www.leboncoin.fr/voitures/695861110.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.2 TCE 120 INTENS EDC Essence,2014,10.0,19790.0,18404.0,Plus cher,0811708090 ,Professionnel,43.5388336,5.4044268,http://www.leboncoin.fr/voitures/679608546.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,10.0,20200.0,13736.0,Plus cher,0811708090 ,Professionnel,43.5388336,5.4044268,http://www.leboncoin.fr/voitures/621255143.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,8900.0,17990.0,18312.0,Moins cher,0486877981 ,Professionnel,43.9470042,4.8209596,http://www.leboncoin.fr/voitures/716776463.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,13306.0,17990.0,16378.0,Plus cher,0607135149 ,Professionnel,44.1378056,4.8002333,http://www.leboncoin.fr/voitures/716425894.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,25746.0,16990.0,17399.0,Moins cher,0494370125 ,Professionnel,43.3796157,6.0891032,http://www.leboncoin.fr/voitures/695825786.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,5.0,19900.0,15966.0,Plus cher,0683688779 ,Professionnel,43.0923276,5.8670405,http://www.leboncoin.fr/voitures/715991220.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,23143.0,16490.0,13915.0,Plus cher,0628436660 ,Professionnel,50.5805176,5.5076822,http://www.leboncoin.fr/voitures/715905424.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,19612.0,16900.0,17588.0,Moins cher,0422170107 ,Professionnel,11.5812171,104.9196751,http://www.leboncoin.fr/voitures/715906053.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,20394.0,16900.0,18643.0,Moins cher,0490421313 ,Professionnel,43.6499323,5.0702794,http://www.leboncoin.fr/voitures/715416398.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,2000.0,8500.0,14649.0,Moins cher,Inconnu,Professionnel,43.8282685,4.9247074,http://www.leboncoin.fr/voitures/710013025.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,12758.0,17490.0,16361.0,Plus cher,0494370125 ,Professionnel,43.3796157,6.0891032,http://www.leboncoin.fr/voitures/713855212.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,7846.0,16000.0,15279.0,Plus cher,0494612222 / 0619795624 ,Professionnel,43.127866,6.0202827,http://www.leboncoin.fr/voitures/713518906.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,22786.0,16990.0,18559.0,Moins cher,0422170093 ,Professionnel,49.9538337,5.4233166,http://www.leboncoin.fr/voitures/713756529.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,22490.0,15966.0,Plus cher,0492979331 / 0651782729 ,Professionnel,11.5812171,104.9196751,http://www.leboncoin.fr/voitures/707600052.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,7455.0,19790.0,16197.0,Plus cher,0608929780 ,Professionnel,43.4181781,5.2110093,http://www.leboncoin.fr/voitures/713206372.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,5.0,19900.0,15966.0,Plus cher,0683688779 ,Professionnel,43.0923276,5.8670405,http://www.leboncoin.fr/voitures/711133619.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,21500.0,15966.0,Plus cher,0490064814 ,Professionnel,43.851893,5.0390536,http://www.leboncoin.fr/voitures/710360487.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,8500.0,16990.0,16229.0,Plus cher,0619024715 / 0966849849 ,Professionnel,43.4065508,6.3013432,http://www.leboncoin.fr/voitures/708919373.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,173.0,21500.0,15971.0,Plus cher,0620230666 ,Professionnel,43.9253309,4.883185,http://www.leboncoin.fr/voitures/708533159.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,10.0,16600.0,14588.0,Plus cher,0673771482 ,Professionnel,43.3506098,5.7194522,http://www.leboncoin.fr/voitures/707081043.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S LIFE ECO2,2014,2.0,19680.0,12998.0,Plus cher,0699359964 ,Professionnel,50.3947631,4.5231027,http://www.leboncoin.fr/voitures/637019510.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,20710.0,16800.0,17576.0,Moins cher,0422170191 ,Professionnel,43.3001055,5.5722297,http://www.leboncoin.fr/voitures/705176947.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,4500.0,18900.0,16105.0,Plus cher,Inconnu,Professionnel,43.6793242,5.8564864,http://www.leboncoin.fr/voitures/705119787.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,27785.0,16200.0,17328.0,Moins cher,0422170191 ,Professionnel,43.3001055,5.5722297,http://www.leboncoin.fr/voitures/705176818.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,8.0,18990.0,15966.0,Plus cher,0442053000 ,Professionnel,43.4745483,4.9143239,http://www.leboncoin.fr/voitures/686771557.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,17233.0,16900.0,14122.0,Plus cher,0422170181 ,Professionnel,43.1437456,5.9938339,http://www.leboncoin.fr/voitures/704831212.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S LIFE ECO2,2013,26808.0,16900.0,12287.0,Plus cher,0422170107 ,Professionnel,11.5812171,104.9196751,http://www.leboncoin.fr/voitures/704004377.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,5219.0,17900.0,14749.0,Plus cher,0422170107 ,Professionnel,11.5812171,104.9196751,http://www.leboncoin.fr/voitures/704004539.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,10171.0,16790.0,17296.0,Moins cher,0669509220 ,Professionnel,43.4948227,6.7708138,http://www.leboncoin.fr/voitures/702576096.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,9950.0,19500.0,16274.0,Plus cher,Inconnu,Particulier,43.1146883,5.9488975,http://www.leboncoin.fr/voitures/726207274.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,22000.0,16100.0,13955.0,Plus cher,0615065363 ,Particulier,43.5648323,5.2579968,http://www.leboncoin.fr/voitures/708351268.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,23000.0,15900.0,15220.0,Plus cher,Inconnu,Particulier,11.5812171,104.9196751,http://www.leboncoin.fr/voitures/726046020.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,28000.0,17990.0,15045.0,Plus cher,Inconnu,Particulier,43.8957311,4.795053,http://www.leboncoin.fr/voitures/725492595.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10000.0,18000.0,16275.0,Plus cher,Inconnu,Particulier,43.4948227,6.7708138,http://www.leboncoin.fr/voitures/721367319.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,29000.0,14900.0,15010.0,Moins cher,Inconnu,Particulier,43.4696897,5.8353837,http://www.leboncoin.fr/voitures/719029675.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,14600.0,16900.0,15488.0,Plus cher,Inconnu,Particulier,43.0923276,5.8670405,http://www.leboncoin.fr/voitures/723970868.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,17913.0,16200.0,17536.0,Moins cher,Inconnu,Particulier,43.2107563,5.624767,http://www.leboncoin.fr/voitures/723356277.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,4500.0,19200.0,16105.0,Plus cher,0652694408 ,Particulier,43.4024129,5.4463322,http://www.leboncoin.fr/voitures/722965746.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,28000.0,14500.0,15045.0,Moins cher,Inconnu,Particulier,43.6325872,6.7065914,http://www.leboncoin.fr/voitures/721628626.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,10000.0,17000.0,14045.0,Plus cher,Inconnu,Particulier,43.5388336,5.4044268,http://www.leboncoin.fr/voitures/721555314.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,30000.0,16900.0,14975.0,Plus cher,Inconnu,Particulier,43.307131,6.0044121,http://www.leboncoin.fr/voitures/721139562.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.2 TCE 120 INTENS EDC Essence,2013,16000.0,17000.0,17765.0,Moins cher,Inconnu,Particulier,43.3512765,6.5996963,http://www.leboncoin.fr/voitures/720464516.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,40000.0,16000.0,14625.0,Plus cher,Inconnu,Particulier,43.7642783,5.2893433,http://www.leboncoin.fr/voitures/695036733.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,17300.0,17300.0,15420.0,Plus cher,Inconnu,Particulier,43.4745483,4.9143239,http://www.leboncoin.fr/voitures/706800112.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,32000.0,16900.0,14905.0,Plus cher,Inconnu,Particulier,43.5618597,6.4396888,http://www.leboncoin.fr/voitures/711622884.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,6500.0,19500.0,16167.0,Plus cher,Inconnu,Particulier,43.3628362,5.3677844,http://www.leboncoin.fr/voitures/714169385.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,1500.0,19950.0,16012.0,Plus cher,Inconnu,Particulier,43.8187753,4.6967189,http://www.leboncoin.fr/voitures/712956509.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,6000.0,18700.0,16151.0,Plus cher,Inconnu,Particulier,43.4024129,5.4463322,http://www.leboncoin.fr/voitures/712355016.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.2 TCE 120 INTENS EDC Essence,2013,5200.0,18500.0,17497.0,Plus cher,0687776439 ,Particulier,43.5618597,6.4396888,http://www.leboncoin.fr/voitures/711048820.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,8000.0,17500.0,18284.0,Moins cher,Inconnu,Particulier,50.3744413,4.3779578,http://www.leboncoin.fr/voitures/710400521.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,25000.0,14600.0,17425.0,Moins cher,Inconnu,Particulier,43.6793242,5.8564864,http://www.leboncoin.fr/voitures/709180576.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,10100.0,19900.0,15349.0,Plus cher,Inconnu,Particulier,43.3649321,5.4253757,http://www.leboncoin.fr/voitures/709003465.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,8000.0,16500.0,15283.0,Plus cher,Inconnu,Particulier,43.3001055,5.5722297,http://www.leboncoin.fr/voitures/708334068.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.2 TCE 120 INTENS EDC Essence,2014,208.0,20500.0,18410.0,Plus cher,Inconnu,Particulier,50.4157265,4.449213,http://www.leboncoin.fr/voitures/708153687.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,4171.0,19729.0,15165.0,Plus cher,0320134171 ,Particulier,43.5811009,5.3207069,http://www.leboncoin.fr/voitures/707803409.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.2 TCE 120 INTENS EDC Essence,2013,27500.0,17450.0,17363.0,Plus cher,Inconnu,Particulier,43.719106,5.6352801,http://www.leboncoin.fr/voitures/703225399.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10100.0,18500.0,16279.0,Plus cher,Inconnu,Particulier,43.1933446,6.5836774,http://www.leboncoin.fr/voitures/705661541.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,10700.0,19300.0,15367.0,Plus cher,Inconnu,Particulier,47.3879577,8.044136,http://www.leboncoin.fr/voitures/703795786.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,3200.0,18000.0,15135.0,Plus cher,Inconnu,Particulier,43.4948227,6.7708138,http://www.leboncoin.fr/voitures/600730371.htm?ca=21_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,400.0,19490.0,15978.0,Plus cher,Inconnu,Professionnel,45.0345776,-0.792354,http://www.leboncoin.fr/voitures/717283701.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2014,18013.0,15000.0,18595.0,Moins cher,0825809109 / 0698288701 ,Professionnel,44.8391346,-0.6867939,http://www.leboncoin.fr/voitures/726341605.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2014,19520.0,14800.0,18642.0,Moins cher,0825809109 ,Professionnel,44.8391346,-0.6867939,http://www.leboncoin.fr/voitures/726332008.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2014,18144.0,15000.0,18599.0,Moins cher,0825809109 / 0559331638 ,Professionnel,43.3865634,-0.4313729,http://www.leboncoin.fr/voitures/726339354.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,20850.0,15990.0,14848.0,Plus cher,0558055326 ,Professionnel,43.7511771,-0.563609,http://www.leboncoin.fr/voitures/726343642.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2014,24353.0,14500.0,18504.0,Moins cher,0825809109 ,Professionnel,44.8391346,-0.6867939,http://www.leboncoin.fr/voitures/726345623.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2014,22000.0,15200.0,18586.0,Moins cher,0608559898 / 0825809109 ,Professionnel,44.8391346,-0.6867939,http://www.leboncoin.fr/voitures/726344558.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,19390.0,15966.0,Plus cher,0582848237 / 0582848237 ,Professionnel,44.8727485,-0.5210565,http://www.leboncoin.fr/voitures/726264676.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,19390.0,15966.0,Plus cher,0582848237 / 0582848237 ,Professionnel,44.8727485,-0.5210565,http://www.leboncoin.fr/voitures/726264249.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,17000.0,13490.0,14130.0,Moins cher,0000000087 / 0629810219 / 0559049559 ,Professionnel,43.3192848,-0.3465971,http://www.leboncoin.fr/voitures/726247550.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,19490.0,15966.0,Plus cher,0553684931 / 0553684931 ,Professionnel,44.1749628,0.6441101,http://www.leboncoin.fr/voitures/726262183.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,11000.0,18290.0,16306.0,Plus cher,0582848237 / 0582848237 ,Professionnel,44.8727485,-0.5210565,http://www.leboncoin.fr/voitures/726264275.htm?ca=2_s
0,aquitaine,1.5 DCI 90 BUSINESS EDC Diesel,2013,14768.0,16990.0,17438.0,Moins cher,0556120000 ,Professionnel,44.8391346,-0.6867939,http://www.leboncoin.fr/voitures/713124140.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,23739.0,18590.0,16125.0,Plus cher,0524449118 ,Professionnel,43.8948911,-0.4974359,http://www.leboncoin.fr/voitures/726235040.htm?ca=2_s
0,aquitaine,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,19490.0,15966.0,Plus cher,Inconnu,Professionnel,44.151745,0.5446912,http://www.leboncoin.fr/voitures/679339956.htm?ca=2_s
